,title,news_url,source_domain,tweet_num,real
19213,9583,3914,302,75,1
19214,13429,20272,1668,3,0
19215,10391,19966,1609,8,0
19216,8819,462,444,27,0
19217,11209,1369,496,25,1
19218,11231,20945,2048,8,0
19219,299,5475,684,18,1
19220,11124,12131,1568,73,1
19221,12311,1702,961,5,1
19222,13176,8899,1239,97,1
19223,7458,8798,1207,85,1
19224,13933,1838,972,35,1
19225,11381,9767,1331,0,1
19226,20130,14395,1920,992,1
19227,19789,2737,1891,48,1
19228,21074,7804,1044,48,1
19229,4992,20073,1622,8,0
19230,1934,6632,715,220,1
19231,14062,9477,1307,43,1
19232,20042,21004,2125,31,0
19233,19776,5018,470,1,1
19234,14002,20213,1634,6,0
19235,38,13953,1812,51,1
19236,4282,1138,177,26,1
19237,10491,5963,715,2,1
19238,1392,4509,328,19,1
19239,20202,19673,1522,4,0
19240,16693,11672,1485,100,1
19241,14715,21441,2303,12,0
19242,3480,14316,1918,2,1
19243,2579,3740,238,31,0
19244,20118,3162,2414,1,1
19245,15401,4285,304,66,1
19246,19093,12236,1568,50,1
19247,15267,18140,715,11,0
19248,15684,13308,1733,0,1
19249,4715,14948,2076,66,1
19250,14789,17993,704,42,0
19251,8528,18752,1211,4,0
19252,4976,13665,1754,69,1
19254,1293,4875,433,0,1
19255,7317,6105,715,0,1
19256,19605,18310,762,7,0
19257,17448,7167,741,46,1
19258,16671,9754,1331,66,1
19259,18374,2349,1321,61,1
19260,15668,20784,1915,43,0
19261,19312,3878,264,284,1
19262,12960,10558,1367,78,1
19263,16623,11363,1435,140,1
19264,12017,12802,1630,0,1
19265,18911,9186,1259,54,1
19266,13160,11943,1542,83,1
19267,4263,635,444,15,0
19268,4761,5833,715,54,1
19269,13811,5298,585,1,1
19270,9473,9967,1354,49,1
19271,3487,18870,1284,5,0
19272,6686,2019,1116,89,1
19273,7966,3564,155,17,1
19274,21181,5605,704,1,1
19275,3306,4756,403,31,1
19276,3148,9238,1279,41,1
19277,16130,18531,974,7,0
19278,7045,4099,304,32,1
19279,10304,2509,1668,67,1
19280,21064,17371,2336,27,1
19281,15387,5013,466,57,1
19282,8404,20854,1981,18,0
19283,6688,2595,1711,60,1
19284,1325,7189,741,22,1
19286,17811,17971,704,39,0
19287,15078,10207,1354,58,1
19288,11605,7033,715,82,1
19289,19380,1644,880,1,1
19290,14149,5752,715,78,1
19291,12025,11135,1435,26,1
19292,14112,17330,2331,0,1
19293,18602,8370,1157,12,1
19294,6490,20095,1622,5,0
19295,8964,8825,1209,57,1
19296,12587,3623,174,101,1
19297,361,12213,1568,16,1
19298,18642,1294,361,10,1
19299,18813,4911,433,13,1
19300,21083,7805,1044,48,1
19301,16108,11344,1435,1,1
19302,18260,3239,23,119,1
19303,12087,9292,1286,13,1
19304,20074,3035,2279,15,1
19305,2196,18236,762,143,0
19306,6414,9210,1274,73,1
19307,2289,13959,1822,14,1
19308,16862,21500,2324,6,0
19309,4600,1852,972,11,1
19310,20159,17225,2327,46,1
19311,319,11127,1435,0,1
19312,16695,4496,328,10,1
19313,19158,12711,1623,24,1
19314,9093,117,176,1,0
19315,20586,4912,433,30,1
19316,13548,11173,1435,26,1
19317,20132,14417,1920,0,1
19318,2345,1037,176,140,1
19319,19052,4419,314,76,1
19320,10959,15189,2149,9,1
19321,8552,7244,762,37,1
19323,19860,5100,553,50,1
19324,11878,18637,1143,315,0
19325,3531,20636,1871,79,0
19327,7561,1379,496,22,1
19328,9196,20730,1876,3,0
19329,5104,13859,1812,11,1
19330,18608,4769,407,26,1
19331,8156,15298,2177,27,1
19332,17187,11379,1435,14,1
19333,2623,18271,762,2,0
19334,6311,2273,1232,30,1
19335,13735,15066,2095,250,1
19336,6347,15415,2198,12,1
19337,15646,13827,1807,62,1
19338,12660,8467,1172,24,1
19339,10188,5179,575,86,1
19340,9056,19143,1354,264,0
19341,17602,20524,1812,8,0
19342,709,9407,1297,70,1
19343,9798,16745,2303,52,1
19344,12665,14690,2046,21,1
19345,14927,1501,672,1026,0
19346,16026,20288,1696,17,0
19347,2294,17324,2329,114,1
19348,7905,9389,1297,10,1
19349,16842,706,444,9,0
19350,19481,17728,2439,55,1
19351,12077,17667,2419,57,1
19352,19426,3661,208,385,0
19353,19419,5784,715,68,1
19354,9036,5936,715,133,1
19355,7992,14137,1870,123,1
19356,20133,20463,1792,5,0
19357,138,12159,1568,14,1
19358,15326,15898,2259,43,1
19359,10929,2496,1668,57,1
19360,3455,19811,1597,0,0
19361,18137,9044,1254,40,1
19362,6897,4666,341,46,1
19363,20377,17624,2413,51,1
19364,6989,14494,1966,12,1
19365,6904,9692,1331,48,1
19366,11261,19528,1435,2,0
19367,16456,1118,176,48,1
19368,12754,5678,715,53,1
19369,10392,20673,1871,3,0
19370,17998,1646,888,59,1
19371,5038,18321,762,4,0
19372,5545,1656,903,44,1
19373,2761,16626,2303,1,1
19374,1975,20481,1812,16,0
19375,15955,10481,1354,102,1
19376,11443,18025,715,3,0
19377,8711,4552,328,63,1
19378,4790,2296,1265,44,1
19379,14404,18379,762,4,0
19380,15784,2029,1116,23,1
19381,20668,16382,2302,54,1
19382,17323,11762,1508,17,1
19383,15791,16442,2302,55,1
19384,11481,2194,1232,48,1
19385,12930,10425,1354,45,1
19386,15145,16248,2302,23,1
19387,8760,18899,1286,27,0
19388,5865,11426,1435,21,1
19389,14642,1515,698,7,1
19390,19963,9473,1307,54,1
19391,18863,21142,2215,3,0
19392,9162,21473,2305,26,0
19393,15542,14743,2048,0,1
19394,9347,6786,715,70,1
19396,1761,17205,2324,48,1
19397,6964,7344,839,70,1
19398,14076,18486,951,6,0
19399,899,14655,2029,1,1
19400,15787,10220,1354,23,1
19401,675,1520,714,28,1
19402,11707,5967,715,66,1
19403,4186,15170,2148,62,1
19404,2330,17357,2336,28,1
19405,20968,388,399,3,0
19406,7641,7554,965,56,1
19407,10790,17366,2336,0,1
19408,17832,12824,1630,73,1
19409,15323,20701,1871,4,0
19410,12076,5353,618,0,1
19411,11843,18200,717,108,0
19412,12437,257,304,947,0
19413,10613,7868,1044,0,1
19414,7702,16526,2303,52,1
19415,17426,1166,206,142,0
19416,6913,10822,1411,206,1
19417,1459,3966,304,78,1
19418,11022,2895,2052,36,1
19419,5390,10984,1435,140,1
19420,8704,16377,2302,1,1
19421,20264,17169,2321,43,1
19422,14711,6976,715,54,1
19423,20268,21019,2167,6,0
19424,14290,4266,304,22,1
19425,7888,14411,1920,9,1
19427,12403,8497,1174,73,1
19428,15621,9702,1331,32,1
19429,20270,19829,1597,0,0
19430,8117,14356,1920,48,1
19431,3063,2962,2202,15,1
19433,17288,18748,1209,18,0
19434,19376,12480,1591,1,1
19435,5824,3441,70,7,1
19436,6261,3073,2328,256,1
19438,9829,6450,715,18,1
19439,4918,8207,1087,46,1
19440,21113,3848,247,14,1
19441,9848,20195,1634,6,0
19442,19217,21451,2305,28,0
19443,8276,17618,2407,3,1
19444,19508,1578,767,93,1
19445,3435,99,176,3,0
19446,17926,5286,578,82,1
19447,12087,9292,1286,49,1
19448,15710,17198,2324,62,1
19449,17666,63,138,13,0
19450,6488,12905,1650,1,1
19451,12126,4964,444,1,1
19452,1319,14760,2048,57,1
19453,3816,6557,715,60,1
19454,3654,16184,2299,41,1
19455,4970,9018,1250,7,1
19456,12364,5970,715,51,1
19457,19357,12253,1568,16,1
19458,15139,1717,964,42,1
19459,20342,15167,2145,0,1
19460,3237,7123,717,78,1
19461,2161,18747,1209,260,0
19462,20244,8196,1080,21,1
19463,18145,7446,899,41,1
19464,19741,10465,1354,0,1
19465,14159,9524,1318,39,1
19466,7677,18299,762,7,0
19467,8932,10443,1354,61,1
19468,15282,13755,1790,32,1
19469,7477,14873,2057,29,1
19470,19125,2038,1116,86,1
19471,20708,296,304,956,0
19472,12271,4606,328,14,1
19473,11290,6594,715,41,1
19474,14241,10328,1354,1,1
19475,12202,2263,1232,48,1
19476,18539,12071,1560,12,1
19477,20316,9158,1254,0,1
19478,17366,10460,1354,74,1
19479,13844,7555,965,24,1
19480,13900,14305,1915,233,1
19481,6340,1757,964,62,1
19482,20516,9404,1297,65,1
19483,15790,17446,2365,14,1
19484,2598,1937,1028,105,0
19485,11334,20206,1634,975,0
19486,5670,74,142,15,0
19487,20985,14312,1918,76,1
19488,20741,17696,2419,18,1
19489,6239,5017,468,45,1
19490,35,4923,433,58,1
19491,3909,18332,762,10,0
19494,6598,3382,65,50,1
19495,10172,20199,1634,490,0
19496,1202,6128,715,152,1
19498,1847,9600,1320,157,1
19499,12629,5186,575,18,1
19500,2117,6522,715,57,1
19501,19758,11456,1440,32,1
19502,7946,9390,1297,12,1
19503,12989,18563,1040,7,0
19504,7765,3075,2330,44,1
19505,4912,20688,1871,8,0
19506,7571,1819,964,49,1
19507,18475,16584,2303,90,1
19508,2943,16105,2285,66,1
19509,9911,735,444,102,0
19510,14747,7987,1059,46,1
19511,7058,13346,1733,25,1
19512,17599,12599,1611,128,1
19513,8414,20070,1622,37,0
19514,12083,15820,2250,29,1
19515,4137,17594,2407,23,1
19516,13310,21485,2313,2,0
19517,2295,20147,1622,2,0
19518,14444,3143,2414,20,1
19519,13421,851,29,495,1
19520,669,2274,1234,65,1
19521,2976,18728,1207,26,0
19522,10511,10157,1354,61,1
19523,16940,10167,1354,74,1
19524,17623,8688,1207,1,1
19525,5693,15501,2212,68,1
19526,10910,5965,715,34,1
19527,18758,11905,1542,9,1
19528,1758,19135,1354,5,0
19529,2247,800,444,7,0
19530,15781,18932,1297,6,0
19531,14586,21534,2336,82,0
19532,11778,13647,1733,48,1
19533,7405,11902,1542,48,1
19534,13520,3063,2313,58,1
19535,10000,20723,1876,1020,0
19536,10722,976,140,26,1
19537,20499,12785,1630,62,1
19538,7503,13920,1812,23,1
19539,15382,1524,714,36,1
19540,5355,9687,1331,59,1
19541,12336,15271,2176,76,1
19542,7000,4098,304,36,1
19543,16228,363,332,2,0
19544,3148,9238,1279,11,1
19545,3379,9987,1354,13,1
19546,4487,18669,1160,664,0
19547,20763,17104,2305,69,1
19548,6513,17328,2329,0,1
19549,19024,15551,2234,23,1
19550,20869,9765,1331,72,1
19551,13121,14012,1849,53,1
19552,14064,16100,2281,47,0
19553,8051,1917,1003,91,1
19554,7591,17699,2422,107,1
19555,13918,8107,1075,17,1
19556,12388,20736,1876,7,0
19557,17781,1124,176,87,1
19558,12766,11151,1435,24,1
19559,9468,9983,1354,0,1
19560,20906,3530,135,54,1
19561,239,7220,741,1,1
19563,16685,7917,1044,184,1
19564,7929,13602,1733,66,1
19565,21060,1239,332,60,1
19566,10812,9116,1254,38,1
19567,5949,5544,704,253,1
19568,9515,15674,2245,33,1
19569,12953,18352,762,14,0
19570,2571,1347,467,48,0
19571,11830,15357,2194,1,1
19572,10430,16410,2302,2,1
19573,18889,16888,2303,55,1
19574,6217,3752,247,72,1
19576,6477,10352,1354,78,1
19577,18315,17495,2377,80,1
19578,11503,6817,715,6,1
19579,13496,14844,2057,29,1
19580,12041,451,444,7,0
19581,4592,5265,578,42,1
19582,9096,20951,2048,15,0
19583,202,9096,1254,1,1
19584,17304,16493,2302,70,1
19585,15720,8089,1075,7,1
19586,19924,20541,1812,8,0
19587,6390,105,176,5,0
19588,20882,2950,2159,90,1
19589,20421,19356,1427,7,0
19590,897,18593,1044,33,0
19591,15301,16243,2302,0,1
19592,10031,19927,1609,6,0
19593,18573,9038,1250,30,1
19594,18646,8242,1105,48,1
19595,1469,7575,982,173,1
19596,14876,11782,1508,21,1
19597,4762,1987,1116,37,1
19598,2792,10149,1354,25,1
19599,2589,1583,777,0,0
19601,15110,6342,715,65,1
19602,7020,12341,1568,52,1
19603,13475,3139,2414,815,1
19604,6279,6270,715,63,1
19605,15259,15915,2259,53,1
19606,21008,3828,247,41,1
19607,19690,496,444,20,0
19608,9276,15979,2259,62,1
19609,15487,8346,1150,9,1
19610,1025,13334,1733,6,1
19611,16561,4785,407,1,1
19612,16976,19280,1410,6,0
19613,1614,11906,1542,492,1
19614,7462,9982,1354,56,1
19615,10119,12815,1630,56,1
19616,15222,9700,1331,46,1
19617,19901,13962,1825,0,1
19618,11218,20205,1634,221,0
19619,14557,17253,2328,59,1
19620,18032,7065,715,45,1
19621,7636,21214,2248,17,0
19622,14449,3166,2414,1564,1
19623,20724,3546,149,74,1
19624,5958,10834,1413,75,1
19625,11479,6871,715,93,1
19626,8245,1678,947,296,0
19627,7589,13885,1812,15,1
19628,3383,15391,2195,80,1
19629,15627,3322,29,69,1
19630,11145,4171,304,31,1
19631,21090,21526,2336,1018,0
19632,17353,18002,704,20,0
19633,3901,17849,608,3,0
19634,16206,8358,1155,52,1
19635,2218,17902,684,3,0
19636,17966,15198,2151,37,1
19637,4566,8925,1242,9,1
19638,5230,9811,1354,41,1
19639,7224,10693,1411,28,1
19640,6061,15127,2125,147,1
19641,2467,17353,2336,525,1
19642,10567,8997,1250,54,1
19643,11791,5271,578,33,1
19644,138,12159,1568,3,1
19645,16630,7035,715,28,1
19646,21076,15644,2245,24,1
19647,9858,2585,1704,4,1
19648,14063,20202,1634,0,0
19649,3879,20313,1722,6,0
19650,12324,6150,715,93,1
19652,11270,11419,1435,0,1
19653,13373,4240,304,97,1
19654,988,6101,715,74,1
19655,14763,13230,1733,1,1
19656,19407,20462,1792,11,0
19657,3981,21101,2210,0,0
19658,868,12120,1568,75,1
19659,9906,708,444,7,0
19660,11435,18174,715,3,0
19661,18954,2200,1232,20,1
19662,16076,3137,2414,1472,1
19663,13019,2579,1703,14,1
19664,8410,21606,2402,2,0
19665,1823,16600,2303,53,1
19666,18071,5486,684,39,1
19667,6197,5711,715,0,1
19668,8790,7561,967,25,1
19669,13554,18756,1229,374,0
19670,10724,1965,1089,24,1
19671,11821,782,444,5,0
19672,8809,5545,704,39,1
19674,15652,13801,1792,11,1
19675,7997,13167,1733,32,1
19676,1956,14104,1860,63,1
19677,14597,4449,328,18,1
19678,13263,19578,1440,9,0
19679,1772,12751,1630,101,1
19680,839,14435,1930,47,1
19681,17034,12820,1630,122,1
19682,5455,9214,1274,0,1
19683,5201,7802,1044,20,1
19684,4130,1655,903,24,1
19685,4396,9367,1293,41,1
19686,7923,13151,1733,40,1
19687,9550,9504,1315,73,1
19688,8909,6775,715,53,1
19689,4320,6699,715,73,1
19690,19646,8956,1246,17,1
19691,6132,10999,1435,28,1
19692,17562,4458,328,7,1
19693,1829,3976,304,59,1
19694,4461,18847,1279,35,0
19695,15493,4443,324,0,1
19696,7935,2558,1672,2,1
19697,14114,20235,1642,5,0
19698,9601,8993,1250,50,1
19699,7213,2154,1232,17,1
19700,16668,10054,1354,77,1
19701,17193,2064,1116,0,1
19702,20158,10585,1376,55,1
19703,18135,22,29,44,0
19704,9833,14580,2002,23,1
19705,4808,19483,1427,9,0
19706,15787,10220,1354,42,1
19707,19187,20096,1622,1,0
19708,9206,3698,235,24,1
19709,8825,11267,1435,55,1
19710,16760,6577,715,1,1
19711,10561,45,77,11,0
19712,16019,19359,1427,81,0
19713,17543,7051,715,0,1
19714,19787,2738,1891,46,1
19715,19535,1797,964,47,1
19716,7274,10189,1354,19,1
19717,1604,4749,403,59,1
19718,5192,3626,179,1,1
19719,13292,19069,1354,5,0
19720,21082,15651,2245,67,1
19721,2102,206,304,1017,0
19722,1209,366,342,1233,0
19723,3551,475,444,5,0
19724,15281,15307,2177,48,1
19725,15449,1753,964,50,1
19726,16458,7025,715,85,1
19727,13929,5425,669,31,1
19728,4949,18895,1286,14,0
19729,15497,18388,770,15,0
19730,8788,6296,715,87,1
19731,11836,19731,1560,30,0
19732,12550,6928,715,0,1
19733,12439,4202,304,257,1
19734,13443,11731,1508,80,1
19735,16241,15567,2234,63,1
19736,3271,1040,176,64,1
19737,13910,7932,1044,53,1
19738,18183,9679,1331,94,1
19739,9968,6124,715,68,1
19741,6018,21201,2245,3,0
19742,2083,18244,762,10,0
19743,9242,1420,619,64,1
19744,19363,20537,1812,18,0
19745,5079,1062,176,36,1
19746,15786,10212,1354,2,1
19747,6842,20849,1979,0,0
19748,10547,6578,715,59,1
19749,14685,3439,70,112,1
19750,3423,19845,1599,4,0
19751,6198,16473,2302,54,1
19752,15100,16825,2303,64,1
19753,444,14090,1856,40,1
19754,11444,18491,962,0,0
19755,4183,5704,715,59,1
19756,5597,21639,2413,0,0
19757,20401,5381,632,77,1
19758,1842,5878,715,39,1
19759,2435,16378,2302,1,1
19760,14589,9513,1315,24,1
19761,4012,6543,715,80,1
19762,14736,3542,142,107,1
19763,2778,6533,715,58,1
19764,5922,3693,235,47,1
19765,19620,5863,715,97,1
19766,10517,19634,1485,23,0
19767,13374,21655,2430,60,0
19768,4940,20890,2000,0,0
19770,20187,5204,575,0,1
19771,4870,8656,1207,16,1
19772,2314,10343,1354,67,1
19773,20730,19485,1427,2,0
19775,14964,13429,1733,26,1
19776,19462,1280,353,192,0
19777,19090,13971,1837,49,1
19779,21324,12914,1653,20,1
19780,8621,15667,2245,68,1
19781,2503,14944,2075,45,1
19782,13295,20471,1792,56,0
19783,18123,13330,1733,61,1
19784,20683,66,141,414,0
19785,20628,19937,1609,2,0
19786,18026,6777,715,17,1
19787,18509,21093,2210,22,0
19788,4327,14119,1870,68,1
19789,1187,11594,1479,12,1
19790,12316,19113,1354,6,0
19791,10988,19518,1435,18,0
19792,4923,18218,762,16,0
19793,16315,19544,1435,6,0
19794,19844,8219,1101,48,1
19795,2781,10802,1411,27,1
19796,20144,9784,1333,23,1
19797,14104,7704,1019,89,1
19798,9782,6807,715,35,1
19799,5190,3400,70,64,1
19800,1863,203,304,1002,0
19801,14510,16818,2303,16,1
19802,13281,6469,715,47,1
19803,11202,20595,1839,11,0
19804,5778,8818,1209,13,1
19805,16306,9219,1276,2,1
19806,12888,18373,762,15,0
19807,4596,12105,1568,16,1
19808,11500,15800,2248,24,1
19809,16159,16104,2285,51,1
19810,3330,17534,2379,25,1
19811,10916,8200,1083,0,1
19812,10326,21465,2305,10,0
19813,673,13658,1750,0,1
19814,4511,14866,2057,99,1
19815,15225,15218,2159,99,1
19816,14411,20568,1839,0,0
19817,16073,3367,60,63,1
19818,1331,15588,2241,42,1
19819,4696,13761,1792,38,1
19820,14174,6770,715,1,1
19821,9454,16917,2303,30,1
19822,5388,9613,1320,169,1
19823,2551,1518,709,33,0
19824,19278,19827,1597,1,0
19825,1897,11741,1508,18,1
19826,21263,4938,444,40,1
19827,18830,20935,2047,296,0
19828,9054,20709,1871,434,0
19829,12816,6945,715,130,1
19830,16036,4297,304,2,1
19831,14792,10403,1354,112,1
19832,15849,21556,2356,5,0
19833,15763,18660,1143,2,0
19834,20217,14923,2058,31,1
19836,17155,10240,1354,23,1
19837,13073,2340,1320,541,1
19838,18224,5652,707,50,1
19839,12870,13898,1812,59,1
19840,11377,15801,2248,72,1
19841,18041,7070,715,93,1
19842,21314,11830,1517,50,1
19843,2676,3992,304,67,1
19844,4309,12758,1630,41,1
19845,19497,14818,2051,37,1
19846,16381,17702,2423,85,1
19847,4348,18056,715,6,0
19848,9917,19644,1503,6,0
19849,16289,16845,2303,69,1
19850,9905,663,444,37,0
19851,12173,2116,1210,42,1
19852,14281,12318,1568,31,1
19853,19720,5595,704,46,1
19854,17376,15824,2255,64,1
19855,14703,3261,29,59,1
19856,12485,8743,1207,55,1
19857,20589,16335,2302,19,1
19858,17200,1002,140,60,1
19859,15917,14259,1907,28,1
19860,7998,17880,673,11,0
19861,3015,10626,1401,104,1
19862,14032,7342,839,17,1
19863,10974,16540,2303,67,1
19864,11746,18554,1017,12,0
19865,17046,6622,715,5,1
19866,12060,1469,652,46,1
19867,6271,3436,70,73,1
19868,8211,14019,1851,0,1
19869,4646,13464,1733,69,1
19870,8398,11602,1479,0,1
19871,7828,19467,1427,5,0
19872,8058,17476,2368,28,1
19873,2472,67,141,464,0
19874,1375,15252,2176,45,1
19875,3763,12104,1568,99,1
19876,16169,11843,1522,29,1
19877,20805,15312,2177,13,1
19878,17118,6014,715,52,1
19879,15260,21253,2259,5,0
19880,16819,618,444,116,0
19881,20645,12117,1568,15,1
19882,11407,10485,1354,32,1
19883,7537,18733,1207,184,0
19884,9816,3202,5,25,1
19885,5800,9239,1279,23,1
19886,19098,3636,196,76,1
19887,8548,6753,715,34,1
19888,15792,16455,2302,45,1
19889,4551,13026,1700,42,1
19890,9772,11083,1435,1,1
19891,5438,20067,1622,4,0
19892,13182,14429,1930,59,1
19893,2078,20100,1622,27,0
19894,12553,6920,715,109,1
19895,11873,15270,2176,2,1
19896,11884,21137,2212,19,0
19897,17164,7232,751,97,0
19898,15957,20815,1927,3,0
19899,18946,20929,2041,4,0
19900,8098,8304,1136,36,1
19901,4954,2370,1359,34,1
19902,6482,190,261,969,0
19903,11685,19062,1354,46,0
19904,14886,1925,1003,22,1
19905,15171,4906,433,86,1
19906,21258,3835,247,75,1
19907,17328,14965,2076,56,1
19908,7003,11737,1508,24,1
19909,18656,8243,1105,89,1
19910,21208,5560,704,61,1
19912,6312,1762,964,6,1
19913,14684,13451,1733,65,1
19914,7150,786,444,15,0
19915,5940,10994,1435,64,1
19916,7517,16524,2303,39,1
19917,12056,8364,1157,26,1
19918,3403,17812,578,8,0
19919,6696,5902,715,46,1
19920,3908,687,444,11,0
19921,9280,17991,704,16,0
19922,20334,21065,2194,34,0
19923,9364,15874,2258,92,1
19924,12187,14419,1924,156,1
19925,5370,2871,2003,17,1
19926,6006,16693,2303,117,1
19927,3014,9962,1354,0,1
19928,10415,9675,1331,58,1
19929,11927,651,444,8,0
19930,10702,8461,1172,0,1
19932,1358,4759,403,24,1
19933,230,7221,741,72,1
19934,9640,9111,1254,59,1
19935,7302,16274,2302,43,1
19936,15198,10801,1411,1,1
19937,9956,9199,1268,53,1
19938,1920,17400,2336,74,1
19939,6931,10408,1354,25,1
19940,5540,14614,2022,133,1
19941,12033,11779,1508,23,1
19942,5764,9376,1293,7,1
19943,12312,8147,1075,3,0
19944,4231,341,328,78,0
19945,7166,2540,1670,22,1
19946,2849,19923,1609,0,0
19947,13991,5345,618,6,1
19948,9616,4436,321,0,1
19949,5698,16687,2303,1,1
19950,18707,13197,1733,0,1
19952,7509,11024,1435,140,1
19953,2713,20999,2110,220,0
19954,8512,5341,614,59,1
19956,16475,19552,1435,10,0
19957,9571,8198,1083,74,1
19958,9369,16733,2303,0,1
19959,18732,4604,328,0,1
19960,6489,21324,2303,2,0
19961,19961,2674,1834,84,1
19962,13349,20598,1839,1,0
19963,5474,16684,2303,38,1
19964,9830,19616,1485,62,0
19965,1543,1034,176,69,1
19966,5416,2104,1194,266,0
19967,20650,5515,686,116,1
19968,482,12465,1586,63,1
19969,11622,11778,1508,25,1
19970,14307,12509,1599,22,1
19971,1511,6038,715,80,1
19972,15696,17496,2377,69,1
19973,19503,6213,715,1,1
19974,8183,15350,2188,33,0
19975,13820,1295,361,88,1
19976,21188,3861,247,69,1
19977,4741,14234,1903,39,1
19978,9333,5835,715,59,1
19979,6638,14482,1957,98,1
19981,4962,15392,2195,33,1
19982,3697,19238,1357,4,0
19983,6761,4093,304,64,1
19984,3577,12048,1552,36,1
19985,6451,6747,715,0,1
19986,15343,15916,2259,23,1
19987,1964,20042,1611,1009,0
19988,3170,6520,715,70,1
19989,15276,18803,1250,2,0
19990,2543,13001,1691,80,1
19991,16873,686,444,76,0
19992,7323,7630,991,55,1
19993,10333,11092,1435,56,1
19994,15000,18521,969,3,0
19995,18240,6652,715,47,1
19996,11958,11132,1435,88,1
19997,6609,11272,1435,115,1
19998,9296,21491,2325,95,0
19999,20666,4417,311,2,1
20000,2062,491,444,389,0
20001,9739,13348,1733,30,1
20002,15852,18108,715,8,0
20003,3193,16631,2303,102,1
20004,7406,11888,1542,10,1
20005,10720,2675,1834,48,1
20006,15489,1592,787,64,1
20007,12987,2021,1116,44,1
20008,13862,8041,1075,9,1
20009,8235,8046,1075,0,1
20010,10769,11890,1542,50,1
20011,3829,3739,238,1,0
20012,13526,1509,677,1,0
20013,5525,8289,1130,80,1
20014,732,13692,1758,23,1
20015,6541,1964,1089,72,1
20016,84,9611,1320,130,1
20017,17483,4465,328,67,1
20018,7412,18510,964,26,0
20019,1069,18494,964,5,0
20020,18402,7383,867,102,1
20021,9851,18953,1315,26,0
20022,7556,1904,1003,34,1
20023,4924,20912,2007,1000,0
20024,4955,11248,1435,134,1
20025,16787,13790,1792,57,1
20026,12162,8209,1088,64,1
20027,1447,8799,1207,0,1
20028,8943,11048,1435,70,1
20029,2708,18737,1207,44,0
20030,11672,10480,1354,23,1
20031,6689,6518,715,63,1
20032,4405,3057,2310,19,1
20033,11597,10154,1354,0,1
20034,12247,7884,1044,494,1
20035,9653,11538,1472,56,1
20036,6798,12422,1586,51,1
20037,7858,13140,1733,46,1
20038,8780,11643,1485,55,1
20039,2057,20620,1871,5,0
20040,9965,815,444,8,0
20041,9916,8599,1194,51,1
20042,2429,933,140,44,1
20043,15465,4289,304,14,1
20044,19359,4383,304,1,1
20045,5118,20013,1609,7,0
20046,20909,7681,1013,24,1
20047,13865,13815,1801,27,1
20048,15329,8349,1150,1,1
20049,5295,3816,247,85,1
20050,9763,6323,715,87,1
20051,507,16303,2302,50,1
20052,12626,2018,1116,50,1
20054,17233,21163,2234,3,0
20055,14231,2489,1668,16,1
20056,14915,3573,155,59,1
20057,8977,20290,1705,23,0
20058,2299,11232,1435,29,1
20059,10986,11222,1435,0,1
20060,15406,18046,715,8,0
20061,7028,20651,1871,80,0
20062,19722,1897,994,3,1
20063,4015,17987,704,19,0
20064,180,16453,2302,47,1
20065,20423,14687,2046,61,1
20066,14282,15903,2259,62,1
20067,12304,18492,963,6,0
20068,16755,5645,707,1,1
20069,9973,4712,377,113,1
20070,3547,21303,2302,277,0
20071,11641,1373,496,1,1
20072,19351,1882,978,0,1
20073,3340,7451,901,127,1
20074,6320,1793,964,15,1
20075,3997,1521,714,7,1
20076,7675,5779,715,30,1
20077,1570,2654,1816,2,1
20078,9684,8042,1075,4,1
20079,19883,8144,1075,1,0
20081,20582,5023,472,37,1
20082,12113,11720,1508,49,1
20083,13267,15994,2259,12,1
20084,9479,21224,2256,9,0
20085,8374,16055,2262,65,1
20086,17263,7043,715,95,1
20087,20640,6027,715,62,1
20088,18547,12841,1631,9,1
20089,5044,9429,1300,55,1
20091,18888,2910,2076,99,1
20092,15823,6179,715,33,1
20093,20692,11200,1435,90,1
20094,7900,7984,1058,0,1
20095,8563,14506,1987,59,1
20096,14779,58,117,11,0
20097,18499,12098,1568,1,1
20098,7295,8636,1202,64,1
20099,6052,12602,1612,64,1
20100,13282,2805,1956,88,1
20101,16681,16853,2303,66,1
20102,15156,2531,1669,72,1
20103,9032,11049,1435,75,1
20104,5289,951,140,90,1
20105,1456,19195,1354,2,0
20106,12764,6939,715,0,1
20107,16041,9354,1286,83,1
20108,11539,8829,1209,77,1
20109,19560,2915,2082,0,1
20110,14470,8085,1075,0,1
20111,2144,16606,2303,26,1
20112,19160,9013,1250,0,1
20113,6044,7755,1044,48,1
20114,7756,7495,926,20,1
20115,14472,3373,62,0,1
20116,17723,4704,369,47,1
20117,11105,5800,715,70,1
20118,7623,16276,2302,128,1
20119,3523,554,444,24,0
20120,431,14448,1936,40,1
20121,14300,12857,1634,0,1
20122,17286,16383,2302,41,1
20123,3395,169,247,27,0
20124,16273,19101,1354,44,0
20125,279,6305,715,75,1
20126,1346,10878,1435,78,1
20127,1107,21630,2413,10,0
20128,5847,16946,2303,68,1
20129,9875,10496,1354,0,1
20130,7360,4106,304,86,1
20131,12773,7535,959,20,1
20132,448,5149,569,22,1
20133,8649,9369,1293,75,1
20134,15034,20748,1893,15,0
20135,17767,13672,1759,15,1
20136,16464,11356,1435,42,1
20137,3007,10923,1435,14,1
20138,1619,19299,1411,21,0
